user_id,email,phone,first_name,last_name,role,created_at
9cc7abda-a52d-44f4-bf4a-5d25c9c8ea59,breanna.shaw.student@lavington.ac.ke,+254775319931,Breanna,Shaw,student,2020-01-05 08:00:00
252c46d2-1bea-49c1-9ebf-345fb3bdf8f0,eric.yu.student@lavington.ac.ke,+254717849494,Eric,Yu,student,2020-01-05 08:00:00
a3c65419-5abd-48ae-bf6f-345dff36c46e,jacob.larson.student@lavington.ac.ke,+254717672593,Jacob,Larson,student,2020-01-05 08:00:00
c6615e48-1d89-4b8c-bded-b76017a287dd,david.zamora.student@lavington.ac.ke,+254731130263,David,Zamora,student,2020-01-05 08:00:00
cab705ef-7f46-43dd-9dc2-9468d965aeed,brooke.harvey.student@lavington.ac.ke,+254789864260,Brooke,Harvey,student,2020-01-05 08:00:00
0b0c5c87-38ae-4879-9e2f-3438a7a17c12,brandy.mills.student@lavington.ac.ke,+254786460539,Brandy,Mills,student,2020-01-05 08:00:00
f9bd3f3c-31e3-415f-9f30-017e0a027aa1,james.moran.student@lavington.ac.ke,+254766267415,James,Moran,student,2020-01-05 08:00:00
a7e07c16-d263-47d4-8d79-f021afa13c17,emily.evans.student@lavington.ac.ke,+254799889098,Emily,Evans,student,2020-01-05 08:00:00
88190c43-b428-4ac4-abec-476309dc0a44,karen.jones.student@lavington.ac.ke,+254727566185,Karen,Jones,student,2020-01-05 08:00:00
ac59195b-e484-43dd-8fed-2a87c946668f,wendy.jones.student@lavington.ac.ke,+254719736572,Wendy,Jones,student,2020-01-05 08:00:00
a07a6453-43e1-44f7-a1ab-8d2776a388d8,sarah.ibarra.student@lavington.ac.ke,+254723419256,Sarah,Ibarra,student,2020-01-05 08:00:00
bc8fcb0c-7745-461b-8a58-f158f697843f,mike.moore.student@lavington.ac.ke,+254727778019,Mike,Moore,student,2020-01-05 08:00:00
f43bf8e7-3ddb-4606-8e13-92a5fa3ab17b,jade.carr.student@lavington.ac.ke,+254748250360,Jade,Carr,student,2020-01-05 08:00:00
93140fb6-2b71-4689-807c-aed861445f2c,alan.montoya.student@lavington.ac.ke,+254792097999,Alan,Montoya,student,2020-01-05 08:00:00
e5b68189-0281-4f26-979f-46c501d0f271,elizabeth.mcmillan.student@lavington.ac.ke,+254750181935,Elizabeth,Mcmillan,student,2020-01-05 08:00:00
6852ec7e-92f2-410f-9545-05b960b6be66,darrell.rodriguez.student@lavington.ac.ke,+254725492573,Darrell,Rodriguez,student,2020-01-05 08:00:00
e842bd9a-5740-46cd-8b84-44dc95185cda,joseph.jacobs.student@lavington.ac.ke,+254791178885,Joseph,Jacobs,student,2020-01-05 08:00:00
db2b4447-4c5a-4da8-9302-a7158906914c,cynthia.baker.student@lavington.ac.ke,+254745431319,Cynthia,Baker,student,2020-01-05 08:00:00
f27f9317-070e-4cc0-a5b8-711d1fea8fcd,meghan.davis.student@lavington.ac.ke,+254722388090,Meghan,Davis,student,2020-01-05 08:00:00
9b884446-7998-442e-a369-e78acdb00a19,adam.wise.student@lavington.ac.ke,+254710475894,Adam,Wise,student,2020-01-05 08:00:00
7a348316-7fc7-4c8f-8340-089cb6ced523,jose.figueroa.student@lavington.ac.ke,+254731687165,Jose,Figueroa,student,2020-01-05 08:00:00
a2c387fa-dce0-4b02-acf8-17c6fb61268c,alec.jones.student@lavington.ac.ke,+254725015458,Alec,Jones,student,2020-01-05 08:00:00
2daae4d5-4a94-405e-a2fd-a77c06ff426b,rebecca.gardner.student@lavington.ac.ke,+254759555330,Rebecca,Gardner,student,2020-01-05 08:00:00
4f5f899f-ea4a-47fa-a5f7-ccbe9dede188,brandi.hernandez.student@lavington.ac.ke,+254715614174,Brandi,Hernandez,student,2020-01-05 08:00:00
70f43e71-b22f-4ffe-a1c4-e44a209a1a9f,rachel.flynn.student@lavington.ac.ke,+254738195995,Rachel,Flynn,student,2020-01-05 08:00:00
f83f19b4-c26e-462c-8ecb-da944fe074ee,rachel.clark.student@lavington.ac.ke,+254757469942,Rachel,Clark,student,2020-01-05 08:00:00
c7254f78-ad1a-4dee-b46a-3c23518b7111,kimberly.henson.student@lavington.ac.ke,+254741774346,Kimberly,Henson,student,2020-01-05 08:00:00
6200e5e6-95d5-46c5-b7ef-70080af6ac8c,christine.moore.student@lavington.ac.ke,+254734073380,Christine,Moore,student,2020-01-05 08:00:00
475927af-c355-41d4-8480-79df0a1f3c56,theresa.cochran.student@lavington.ac.ke,+254745810056,Theresa,Cochran,student,2020-01-05 08:00:00
31bb5a9c-3be5-48ab-8c57-db69554eb81f,angel.doyle.student@lavington.ac.ke,+254773174945,Angel,Doyle,student,2020-01-05 08:00:00
1237ac4a-0c10-4984-9f92-5ba0aa84301d,sarah.pham.student@lavington.ac.ke,+254750962024,Sarah,Pham,student,2020-01-05 08:00:00
fa017503-c199-47c8-8629-c15a234f0eb0,lisa.adams.student@lavington.ac.ke,+254735921441,Lisa,Adams,student,2020-01-05 08:00:00
5d6d8797-7447-4284-b1a2-879ac7459452,monica.garrison.student@lavington.ac.ke,+254747463522,Monica,Garrison,student,2020-01-05 08:00:00
135786e1-7caa-4cdc-9186-83afa1543315,steven.torres.student@lavington.ac.ke,+254713704481,Steven,Torres,student,2020-01-05 08:00:00
928f889a-ce63-428b-b6ed-39eb79a04955,andrew.lee.student@lavington.ac.ke,+254745630292,Andrew,Lee,student,2020-01-05 08:00:00
36627586-c58c-4311-9600-09e573265236,michelle.rasmussen.student@lavington.ac.ke,+254756397338,Michelle,Rasmussen,student,2020-01-05 08:00:00
691b08ea-36c8-4703-a523-ea5a745563b5,ricardo.zavala.student@lavington.ac.ke,+254725521714,Ricardo,Zavala,student,2020-01-05 08:00:00
92400696-bba7-402a-a4f1-4e3ef4d80c33,sheila.wilson.student@lavington.ac.ke,+254768526649,Sheila,Wilson,student,2020-01-05 08:00:00
ae222064-0a15-446f-9459-72a44c93f23b,gregory.estes.student@lavington.ac.ke,+254719391725,Gregory,Estes,student,2020-01-05 08:00:00
b0c2938b-695e-44bd-b62c-eef188ef6c6b,ryan.chandler.student@lavington.ac.ke,+254799038359,Ryan,Chandler,student,2020-01-05 08:00:00
e00094ea-6e29-4fbb-b37d-9935c272a734,william.cruz.student@lavington.ac.ke,+254799508850,William,Cruz,student,2020-01-05 08:00:00
28e74631-09d3-4b10-80d7-d9e5655f8ad2,jeanne.smith.student@lavington.ac.ke,+254784411983,Jeanne,Smith,student,2020-01-05 08:00:00
85d37538-c93d-4d58-a087-e0bdf8da7a9e,amanda.ball.student@lavington.ac.ke,+254760888017,Amanda,Ball,student,2020-01-05 08:00:00
b7468fb7-b173-4ca1-a8e7-315f5f5931e8,emily.diaz.student@lavington.ac.ke,+254750392808,Emily,Diaz,student,2020-01-05 08:00:00
1c0429a0-b686-4ba7-8eb6-a29b0d94f817,elizabeth.rivera.student@lavington.ac.ke,+254738210242,Elizabeth,Rivera,student,2020-01-05 08:00:00
b8c77d92-f35f-4d75-a693-b675bc197df4,jennifer.evans.student@lavington.ac.ke,+254769345683,Jennifer,Evans,student,2020-01-05 08:00:00
c79ae851-3f53-4136-94e2-034c2a50a048,ricky.powell.student@lavington.ac.ke,+254732775593,Ricky,Powell,student,2020-01-05 08:00:00
bd895765-b48f-4223-9ab8-ee97235c2179,david.fisher.student@lavington.ac.ke,+254799100953,David,Fisher,student,2020-01-05 08:00:00
19ce5250-abf7-46ca-a8ff-fffccf87596c,raven.gilbert.student@lavington.ac.ke,+254751663795,Raven,Gilbert,student,2020-01-05 08:00:00
a2291f4c-0f7c-486a-abc7-085545dd3b62,amy.smith.student@lavington.ac.ke,+254716202700,Amy,Smith,student,2020-01-05 08:00:00
3dee186b-9b5e-4b03-a0dd-465066483379,bethany.pena.student@lavington.ac.ke,+254771124923,Bethany,Pena,student,2020-01-05 08:00:00
41cfc712-9ff9-4d5b-a050-4d548117357f,scott.lewis.student@lavington.ac.ke,+254776354180,Scott,Lewis,student,2020-01-05 08:00:00
77bba683-630b-41e2-8e36-727d4cbfb305,rachel.flynn.student@lavington.ac.ke,+254710744212,Rachel,Flynn,student,2020-01-05 08:00:00
326d47ca-3bc1-4ac2-a07d-39b37077f914,zachary.schultz.student@lavington.ac.ke,+254779519112,Zachary,Schultz,student,2020-01-05 08:00:00
3e1137f0-5b19-4e98-8f37-16e69928487b,loretta.potter.student@lavington.ac.ke,+254726288475,Loretta,Potter,student,2020-01-05 08:00:00
92a03456-75c4-4cbb-ba86-a3e0dff05024,jeffrey.gonzalez.student@lavington.ac.ke,+254781287314,Jeffrey,Gonzalez,student,2020-01-05 08:00:00
05279992-22f6-44a7-866c-ac6fba150b09,thomas.atkinson.student@lavington.ac.ke,+254777750178,Thomas,Atkinson,student,2020-01-05 08:00:00
8a2fd675-d409-49dd-a23e-0a9ef9676dcb,crystal.lee.student@lavington.ac.ke,+254770407340,Crystal,Lee,student,2020-01-05 08:00:00
b99b64f5-a358-47bb-a689-41909c38f920,troy.sanchez.student@lavington.ac.ke,+254779967676,Troy,Sanchez,student,2020-01-05 08:00:00
953ff8e7-f687-4d8c-8c68-f8703c432b58,adam.potter.student@lavington.ac.ke,+254720399639,Adam,Potter,student,2020-01-05 08:00:00
fd376d28-6649-4773-8c24-33e26b0bc09b,ronald.thompson.student@lavington.ac.ke,+254755076693,Ronald,Thompson,student,2020-01-05 08:00:00
3e2aac07-78ce-4bdc-83fc-0bc51ed2ead1,april.williams.student@lavington.ac.ke,+254741039390,April,Williams,student,2020-01-05 08:00:00
c162950b-f326-4913-a9b7-3272ddf83e86,melinda.bryant.student@lavington.ac.ke,+254718620650,Melinda,Bryant,student,2020-01-05 08:00:00
64a9a2b1-ca93-47fd-9bbd-932ba4fd1679,vanessa.larson.student@lavington.ac.ke,+254772535301,Vanessa,Larson,student,2020-01-05 08:00:00
43b648cf-74fb-4dec-b249-a54a7dcfe6f4,patricia.salazar.student@lavington.ac.ke,+254762274692,Patricia,Salazar,student,2020-01-05 08:00:00
cbfd97e1-5d9a-4f08-8c57-a29b84505310,william.rivas.student@lavington.ac.ke,+254774019136,William,Rivas,student,2020-01-05 08:00:00
f8b39a9f-f582-4f00-a1d2-2345b035496d,julia.wells.student@lavington.ac.ke,+254766240084,Julia,Wells,student,2020-01-05 08:00:00
c9cf815a-5606-4a6b-8e81-be4e6652d846,john.walsh.student@lavington.ac.ke,+254746632757,John,Walsh,student,2020-01-05 08:00:00
4d05e808-60d7-470b-a19c-477d9d9ce292,courtney.hill.student@lavington.ac.ke,+254755114543,Courtney,Hill,student,2020-01-05 08:00:00
02d87208-6ce4-4021-bb5b-52f4b771c562,joseph.flores.student@lavington.ac.ke,+254727129912,Joseph,Flores,student,2020-01-05 08:00:00
54d2544e-8a79-40d3-98a5-0e0d2b785ece,devon.hall.student@lavington.ac.ke,+254785751409,Devon,Hall,student,2020-01-05 08:00:00
a10627fc-ffae-458b-9019-27f3f60b7ac6,jasmine.brown.student@lavington.ac.ke,+254767527432,Jasmine,Brown,student,2020-01-05 08:00:00
349682b9-0d53-4c8c-a713-ed4cc401cf3f,robert.clark.student@lavington.ac.ke,+254744917589,Robert,Clark,student,2020-01-05 08:00:00
c058cd44-07c9-4330-9242-604919306767,brandy.dominguez.student@lavington.ac.ke,+254753868501,Brandy,Dominguez,student,2020-01-05 08:00:00
cbd05067-c76a-4ca5-9786-ec58c50f5bfc,omar.smith.student@lavington.ac.ke,+254743859311,Omar,Smith,student,2020-01-05 08:00:00
00265d25-2c79-4e09-bdae-1f4bcac95ce9,melissa.ashley.student@lavington.ac.ke,+254716990811,Melissa,Ashley,student,2020-01-05 08:00:00
e08f03b8-f74a-4bc2-9927-b9526625f815,julie.payne.student@lavington.ac.ke,+254797477029,Julie,Payne,student,2020-01-05 08:00:00
219487a7-ee2b-4438-8f2a-d0cd2f68a2e0,jeffrey.robinson.student@lavington.ac.ke,+254712735359,Jeffrey,Robinson,student,2020-01-05 08:00:00
febd6cc3-16a4-4565-a3c3-e58dd766d0fb,anthony.rogers.student@lavington.ac.ke,+254773560289,Anthony,Rogers,student,2020-01-05 08:00:00
8d0183e1-f107-4843-b10f-4aff4f071031,richard.martin.student@lavington.ac.ke,+254772415804,Richard,Martin,student,2020-01-05 08:00:00
a722effa-7238-406e-9453-0d50d2fefdda,cindy.johnson.student@lavington.ac.ke,+254791321540,Cindy,Johnson,student,2020-01-05 08:00:00
4da67d3c-1544-4a07-b1de-9461516762aa,anne.johnson.student@lavington.ac.ke,+254724508768,Anne,Johnson,student,2020-01-05 08:00:00
ce851b87-edfa-46a0-b602-35561e58575e,derek.murray.student@lavington.ac.ke,+254760372847,Derek,Murray,student,2020-01-05 08:00:00
0cb7124a-ad89-41cf-9886-f061d864d823,nicholas.lewis.student@lavington.ac.ke,+254794187049,Nicholas,Lewis,student,2020-01-05 08:00:00
34855ab7-cec0-4199-bbb1-e8caddab6f8d,kathleen.gray.student@lavington.ac.ke,+254790585882,Kathleen,Gray,student,2020-01-05 08:00:00
6503b64a-3493-49e1-87f8-4189b7ef7b89,marie.king.student@lavington.ac.ke,+254767495923,Marie,King,student,2020-01-05 08:00:00
ccc0b769-27fb-4484-85e7-02084e860915,amber.cooke.student@lavington.ac.ke,+254796911784,Amber,Cooke,student,2020-01-05 08:00:00
6d349ed3-5c99-4e87-b713-4595f3f93ea0,debra.harrington.student@lavington.ac.ke,+254724165187,Debra,Harrington,student,2020-01-05 08:00:00
1fe25886-7fa9-427f-9b38-cf358b053d46,stefanie.gonzalez.student@lavington.ac.ke,+254730534124,Stefanie,Gonzalez,student,2020-01-05 08:00:00
95928b7d-e354-4e91-9db0-ba3c73307e85,elijah.martinez.student@lavington.ac.ke,+254797302916,Elijah,Martinez,student,2020-01-05 08:00:00
35486418-a56e-4168-acaa-8d95580e9d7f,jeffery.lyons.student@lavington.ac.ke,+254789520597,Jeffery,Lyons,student,2020-01-05 08:00:00
cd343c99-b1df-4c80-9482-9d530bbe09ed,catherine.adkins.student@lavington.ac.ke,+254747437115,Catherine,Adkins,student,2020-01-05 08:00:00
3f7045e0-4ab5-4a65-b2a1-7f111afd9e97,lori.oconnell.student@lavington.ac.ke,+254791917334,Lori,Oconnell,student,2020-01-05 08:00:00
e08fe5ea-cf4e-486c-82b4-a1a5f4c1f093,larry.byrd.student@lavington.ac.ke,+254776344695,Larry,Byrd,student,2020-01-05 08:00:00
1769d33d-5f56-4882-a4de-3517d16e9eea,randy.espinoza.student@lavington.ac.ke,+254757623800,Randy,Espinoza,student,2020-01-05 08:00:00
36bf7e5e-bb1a-40e4-81a4-4de36a004176,courtney.garcia.student@lavington.ac.ke,+254747080140,Courtney,Garcia,student,2020-01-05 08:00:00
90f8b094-270c-49c9-8e08-6da318e263c1,melissa.burke.student@lavington.ac.ke,+254721490777,Melissa,Burke,student,2020-01-05 08:00:00
7f759007-d056-493e-b4ff-a37a6ad43bc0,kimberly.reed.student@lavington.ac.ke,+254742255732,Kimberly,Reed,student,2020-01-05 08:00:00
f3c1ddf0-4c83-43b5-9a17-4e31f2aabe95,william.peterson.student@lavington.ac.ke,+254770152969,William,Peterson,student,2020-01-05 08:00:00
bda1b9b0-3458-418f-bfb1-bc858a51033a,lynn.garcia.student@lavington.ac.ke,+254764277800,Lynn,Garcia,student,2020-01-05 08:00:00
a582a3e9-7fc8-49be-b673-4be692b91701,cynthia.poole.student@lavington.ac.ke,+254788055069,Cynthia,Poole,student,2020-01-05 08:00:00
b585030b-2d82-4bf4-b200-85dff25f7f1c,jessica.sheppard.student@lavington.ac.ke,+254756138336,Jessica,Sheppard,student,2020-01-05 08:00:00
83e2cfb3-bcaa-4360-80b3-6267307a4849,amanda.webb.student@lavington.ac.ke,+254746361787,Amanda,Webb,student,2020-01-05 08:00:00
d0759f31-d1a6-40bc-bc45-470fc0c75d3c,joseph.christian.student@lavington.ac.ke,+254735848226,Joseph,Christian,student,2020-01-05 08:00:00
9b6a5c2b-2fb3-48f3-8a91-0965985ccef4,christopher.keith.student@lavington.ac.ke,+254734850391,Christopher,Keith,student,2020-01-05 08:00:00
1ece4cff-7d49-4b71-bc1b-c481ad4dfc77,steven.bishop.student@lavington.ac.ke,+254747111151,Steven,Bishop,student,2020-01-05 08:00:00
